@517400 #6948200
@523200 #7326100
@550500 #5572300
@754500 #5932500
@540900 #6447200
@1343100 #6973000
@556500 #6118200
@518900 #5746600
@537400 #6102300
@647600 #7374600
@591100 #6924500
@510700 #9423900
@565900 #6069200
@546300 #8018500
@552100 #6303200
@532900 #7122600
@631500 #9004700
@518500 #8081000
@603800 #7581000
@556000 #5899700
@612500 #6599100
@540900 #5919200
@575400 #6583800
@541700 #6704700
@2045700 #8795800
@636200 #6350300
@559300 #12287400
@532000 #11658800
@595000 #6629000
@674100 #6272700
@525200 #6431400
@566900 #6838100
@622900 #7001000
@580600 #6806000
@610100 #6289300
@519100 #6392700
@645600 #6551000
@658700 #6928100
@539900 #6529300
@1161700 #6678200
@725200 #5854800
@679500 #6340800
@529200 #6875600
@536300 #5990500
@554100 #5817500
@535000 #5639300
@610200 #6635700
@632200 #6602600
@630300 #6534800
@543900 #6208800
@613700 #6305300
@557400 #6572100
@524300 #5801500
@585100 #6448300
@531500 #6465600
@540800 #6565200
@632500 #6930400
@628900 #6523200
@663200 #6035000
@517900 #6056500
@561500 #6095600
@560000 #5713700
@527200 #5993800
@543100 #7988100
@570800 #6313200
@624200 #6686600
@1037600 #5792100
@780700 #8664100
@315000 #6118300
@646500 #8744300
@547800 #6061300
@565600 #6920600
@526200 #6199900
@524700 #6170000
@545000 #6332100
@548900 #6155800
@520200 #5744600
@545700 #7568700
@532300 #5714800
@726800 #5639600
@529500 #5552500
@547500 #7458300
@525700 #6143500
@747800 #6194500
@573100 #5932800
@595000 #6090300
@510200 #9212100
@546200 #6699800
@711000 #6330700
@513600 #6053900
@441300 #6109200
@547700 #5989000
@527300 #5648900
@543800 #6277000
@529000 #6458800
@539900 #6201700
@530200 #7018300
@533200 #5955600
@525300 #5922800
@528100 #5844000
@526800 #6035600
@525900 #6048400
@622100 #6003700
@526400 #5751000
@533400 #5952800
@558100 #5949000
@525700 #6163100
@562600 #7182200
@535700 #6048000
@511900 #5756400
@550100 #6640300
@763000 #5997800
@628000 #6038700
@544800 #5835800
@528400 #5724400
@528600 #6137200
@565300 #5800200
@630300 #5919000
@542100 #6880400
@531900 #5877600
@531100 #6062600
@549100 #6489500
@511300 #5984100
@632700 #6127800
@525000 #6003500
@1013100 #5886600
@531600 #5733700
@556800 #5867500
@529300 #5696600
@533500 #5796700
@559800 #5911000
@699400 #9212800
@602400 #6866200
@317900 #7322900
@532700 #5892900
@549300 #6324800
@557600 #9323100
@547000 #8246400
@528400 #5699200
@614200 #5815000
@975100 #6103500
@908600 #7895900
@562600 #9002700
@551500 #6971700
@543300 #9391000
@548800 #6717300
@579100 #7584700
@545900 #10259300
@591100 #7928100
@534500 #11676600
@1499600 #8046100
@555100 #8324200
@767400 #11528800
@563700 #6996100
@520900 #6986800
@1160200 #6368700
@762900 #6928300
@561200 #7126600
@526900 #6503000
@532400 #5787700
@542300 #6088100
@517700 #5909900

Kompleksitas Pencarian Data Recursive
!1099600 @724800 #2045900
!1734800 @561300 #2430900
!3345200 @513500 #1938200
!3614000 @2292200 #3819900
!2684100 @1021500 #4092800
!2709800 @843700 #3328800
!3425600 @629100 #4815100
!2965700 @633300 #3712800
!2870200 @540300 #4309000
!3549600 @717200 #4341500
!2813500 @543100 #3215600
!3134400 @531400 #3258600
!3248600 @551600 #3938100
!4495700 @562600 #4132100
!3264400 @542400 #3827200
!3441300 @636300 #4572800
!4052800 @725000 #4147200
!3215200 @553200 #4010800
!3750100 @619000 #4460700
!3676100 @1033900 #4099100
!3433700 @655000 #4090700
!3617300 @626900 #4131600
!3714800 @521500 #6090200
!3657600 @570000 #4503200
!3491800 @576300 #4576100
!4113900 @571200 #4492400
!3884600 @530200 #5609800
!3337100 @550400 #4361200
!3931500 @537200 #6098300
!3923100 @594000 #6524400
!3880900 @575100 #4366400
!3827200 @531700 #4247500
!3902500 @750200 #4773400
!3861000 @518700 #4331400
!3880600 @546700 #4255800
!3739900 @531200 #5233000
!4750700 @1049600 #4862900
!3953800 @591800 #4369500
!3737400 @559400 #4471000
!4085000 @563900 #4738300
!3710300 @607100 #3826100
!4007300 @528700 #5141900
!4616800 @516500 #4305300
!3930400 @549800 #4552200
!3859900 @594400 #5027000
!3888100 @536500 #4237900
!4301800 @546100 #4167900
!3761100 @529000 #4934800
!4653100 @543600 #7213700
!4616600 @632900 #4680800
!4931400 @662600 #4832900
!4897800 @661700 #5850400
!4760300 @693400 #5618200
!4870200 @674300 #5092600
!4996100 @1489700 #5633400
!4516300 @519800 #5576100
!4951700 @661400 #5686900
!4413200 @1138500 #6379300
!4510900 @545600 #5133100
!4529600 @556000 #4986700
!4594900 @551700 #5667800
!4776400 @559300 #6564700
!4428800 @558000 #5263800
!5142100 @550900 #5639400
!4382100 @1803500 #5461100
!4702900 @509500 #5474000
!4242300 @512400 #5974800
!4719300 @522200 #5027400
!4278100 @653400 #5130500
!4795900 @672200 #5104900
!4492100 @541200 #5846300
!5168300 @553600 #6411500
!4773100 @542400 #4995900
!4260000 @540200 #6052400
!4571100 @522300 #5737700
!6964300 @1421800 #5261000
!4278300 @534600 #7438000
!7079600 @602400 #5264000
!4326700 @544200 #6679200
!14222200 @967000 #5471900
!5508700 @663200 #4567100
!4236600 @524500 #4762200
!4382000 @540600 #5667700
!5886900 @572800 #5087300
!4577800 @758800 #5379300
!6544100 @2364100 #5708200
!4936600 @637800 #5603000
!4270300 @517100 #4937500
!4776500 @531900 #5036500
!5480500 @540100 #6008400
!4488400 @511000 #5066900
!4218700 @520100 #5038200
!4551100 @552300 #5109900
!4719300 @548600 #4972900
!4184200 @521100 #4997500
!4513300 @534500 #4528600
!4355900 @532500 #6630300
!5245400 @553200 #6079800
!5034500 @607900 #4978800
!6447000 @374900 #5591400
!4238200 @523300 #5721800
!5325800 @592400 #5569200
!6142400 @547700 #5541600
!4984900 @564100 #5206100
!4897100 @512000 #5707300
!4980700 @540300 #6192100
!4997000 @650100 #5250600
!5928500 @998900 #7144800
!5943500 @618000 #6725200
!5440500 @513200 #5965200
!5372600 @587100 #6407200
!4848900 @530100 #5453700
!4970500 @544300 #5718500
!4910900 @652200 #5785200
!5085500 @618300 #5363200
!4886200 @527300 #5797100
!5214300 @537200 #5906300
!4924000 @526900 #5148900
!4423600 @521700 #5270200
!4888700 @593100 #5376000
!4807100 @530100 #5875800
!4894100 @541900 #5816000
!5085600 @419100 #5260300
!4609600 @563300 #5232500
!4753300 @524100 #5375200
!4928600 @549400 #5154200
!4857800 @523800 #6071300
!4751600 @535200 #6200800
!5313200 @540400 #5145700
!5853200 @516900 #5914700
!10206600 @521900 #6142400
!4835700 @553700 #6138600
!4811000 @598700 #6053800
!4816300 @525700 #5499100
!5532000 @521600 #5338400
!4821300 @517700 #5421000
!4775300 @539700 #5192000
!4796500 @565400 #5390700
!4935900 @539500 #5381000
!4764600 @526200 #5392700
!4882900 @529300 #5294400
!4921300 @533200 #5158200
!4989000 @344100 #5313500
!4827600 @527400 #5338600
!4728600 @521500 #6250800
!4870200 @551700 #5545200
!4699700 @524700 #5528700
!5024900 @517600 #5283600
!8268200 @2664900 #5951200
!4702500 @619000 #5335800
!5581300 @513400 #5407600
!4972600 @544100 #10391100
!6792200 @560200 #7541200
!5883300 @581700 #5849300
!5067100 @599600 #5729400
!5060700 @708400 #6068800
!4815200 @524200 #6111400
!5142200 @1009400 #5774300
!4788600 @533300 #5461700
!4851400 @531600 #6090800
!5443800 @644200 #6660300
!5349600 @534900 #6177600
!4962000 @423000 #5688300
!4691800 @661900 #5464000
!4754000 @523100 #5279800
!5033400 @512700 #5683700
!4873100 @651100 #5693100
!4855400 @525200 #5907500
!5247900 @463000 #5435600
!4897500 @778600 #5721200
!4835800 @684600 #7757500
!4906100 @509900 #5496000
!4787400 @543000 #6180400
!5003400 @543300 #6830000
!4879600 @548600 #5262200
!5833100 @507600 #7443900
!6328400 @548200 #6111400
!5714800 @1433000 #6955500
!5398800 @549000 #7406700
!4937300 @736100 #5927700
!4975700 @566300 #5627600
!5136200 @553700 #5939700
!4868400 @535400 #5650800
!5476500 @541900 #5233300
!4991500 @512900 #5259800
!5000300 @602800 #5766500
!5196000 @604800 #5419600
!4562000 @561400 #5310700
!4869600 @567100 #5362300
!4866100 @513100 #5639500
!5343500 @598100 #6216600
!5479400 @644600 #5576500
!5673500 @641300 #5570100
!5059800 @535200 #5469500
!5215200 @1019200 #8253200
!4862000 @528800 #7480000
!4999500 @535700 #5247900
!5014200 @535900 #6285200
!4762900 @1047800 #5606600
!4732200 @527300 #5315600
!4718700 @526000 #5272800
!4936500 @533200 #5624900
!5120600 @517200 #5259000
!4725400 @519500 #6236600
!6233100 @647600 #5971800
!5432100 @532500 #7352000
!7021700 @530900 #5747000
!5283000 @651400 #5512100
!5132300 @542800 #5812800
!6486600 @533600 #6147400
!5790500 @546800 #6400100
!5410600 @540900 #6140000
!7263400 @603000 #10403100
!5699200 @507200 #6885700
!8624100 @637500 #5822500
!9496400 @524100 #6156600
!12796200 @606100 #6096900
!7904300 @336800 #7901500
!5184500 @300600 #5902600
!5335300 @532300 #5802300
!5318000 @634400 #5899800
!5377000 @527300 #6836900
!6106400 @544900 #5714500
!5380500 @670300 #7200400
!5874300 @634000 #6295100
!6024800 @510300 #7239600
!5830300 @532900 #8281600
!5335300 @529300 #6679700
!6067800 @551700 #10287100
!10175900 @3760700 #7981900
!5788500 @628700 #6731900
!6097200 @611500 #6867100
!5228400 @659900 #6217300
!5734100 @525600 #5998300
!5161800 @575900 #5976900
!5619100 @609100 #5788900
!5640100 @549200 #6975200
!5296500 @526800 #6717100
!6183400 @552800 #5444300
!5468400 @602800 #5583000
!5681900 @538500 #6011800
!6241700 @546000 #7016500
!5773000 @528400 #6015800
!6311100 @633200 #6827700
!5791100 @539800 #5737100
!5261200 @510100 #5806100
!7421500 @674000 #8445600
!7006500 @548800 #5964200
!6653100 @549100 #6250500
!6649900 @565900 #6031500
!6013800 @564400 #6818600
!5507800 @552200 #8332200
!6053500 @578700 #6086800
!8651400 @1282000 #8242800
!14469400 @608400 #6709500
!6497800 @623300 #6337700
!6557400 @548600 #7530700
!6059200 @508900 #6070900
!5958800 @542700 #5987500
!5920100 @492600 #7666400
!5978700 @552100 #6669600
!6576600 @546400 #6282900
!7426500 @515300 #8049100
!10357300 @565800 #6160100
!8562500 @645700 #6792700
!5686500 @547600 #6584200
!5220900 @535500 #5947900
!6627100 @508200 #6139000
!5333400 @524800 #6145400
!5337400 @533700 #7178700
!5704700 @578500 #5980900
!5931000 @528900 #5677700
!5720800 @375500 #7745900
!6306200 @331000 #5982500
!5327000 @631000 #6886600
!5307600 @532300 #6909600
!6694700 @534200 #6648300
!6964100 @659900 #6329000
!5714700 @460300 #6431200
!5436800 @553700 #6031300
!5318900 @537700 #6348000
!5400800 @577700 #5877100
!5405700 @530200 #5925700
!6109600 @535800 #6250000
!5797900 @618400 #6259900
!5858200 @632600 #6714300
!5253300 @648500 #6427100
!5881600 @651000 #6748800
!5771400 @1177500 #6962200
!6247300 @554500 #5767300
!5788600 @787900 #6250200
!6489200 @509000 #5626200
!5755500 @620600 #6698000
!6153400 @535700 #6591000
!6031800 @642900 #9066700
!5736800 @577100 #6599300
!5594200 @552700 #5947000
!5430000 @564700 #6143400
!5774900 @559200 #7233200
!5886700 @550100 #6179200
!5662800 @669900 #6197600
!7540800 @566800 #6192300
!6713400 @344500 #7040100
!5925600 @577100 #6963100
!6152900 @597500 #8243600
!5485400 @556000 #6576100
!6048900 @542600 #7265000
!8689500 @557800 #14962200
!5853600 @317800 #6769400
!5747100 @529700 #6127700
!6176700 @547200 #6691700
!5636500 @555400 #6172900
!5564500 @531900 #7997800
!6172000 @534200 #5996600
!6359800 @532600 #5863400
!5295200 @558400 #7084900
!6229100 @531800 #5817000
!5296900 @523800 #5541200
!5697000 @547400 #7206600
!5439800 @537400 #5852800
!5246500 @565200 #5959300
!6536700 @569300 #7872600
!5415300 @534600 #6063600
!5493500 @690300 #7570900
!5724300 @791300 #6237900
!5705800 @471000 #6677900
!5343700 @570800 #5966400
!5656300 @553600 #5972500
!5504300 @528800 #6508700
!5363500 @562000 #6555700
!5545400 @552900 #6765800
!5557600 @586400 #5894700
!5558100 @531400 #6670400
!6219200 @604100 #6684000
!5834100 @916800 #6268300
!5541300 @588400 #6197100
!5572100 @537800 #6183500
!5997300 @688100 #5593600
!5538500 @542300 #5878700
!5375800 @552500 #5971900
!5190400 @529700 #6083400
!5374200 @524200 #6166600
!5381900 @549400 #6306200
!5299700 @524800 #6810100
!5600800 @360000 #7125100
!5609100 @794100 #7022900
!5367400 @629800 #6429700
!5372700 @419700 #7166000
!5413300 @559500 #6063800
!5536100 @545900 #6604300
!5244900 @523000 #5955700
!5362000 @524100 #5742400
!5556000 @552300 #5885000
!5311500 @524400 #6353400
!5633900 @533300 #7120900
!5703400 @522500 #6709000
!7709900 @732600 #6794000
!6401000 @1014900 #5891700
!5517800 @574500 #5788100
!5400400 @561400 #6222600
!5326600 @526800 #5642400
!5444700 @523300 #6526800
!5572800 @525600 #5863900
!6324000 @588700 #5668000
!5803500 @510400 #5995300
!5295100 @524200 #6121200
!5105700 @596900 #6028700
!5369800 @524000 #5918000
!5555900 @538900 #10143400
!6392200 @533100 #10245900
!7650300 @797200 #7079500
!14970100 @3311500 #7404800
!5988800 @802400 #6074900
!5433900 @541100 #7229500
!8669800 @563000 #8727500
!5928900 @801000 #6429300
!5378000 @531500 #6101700
!5615400 @546300 #6346100
!7209100 @597500 #6728600
!8471800 @693200 #8698700
!6412300 @545300 #8632500
!7339600 @641000 #7161200
!6712900 @1074300 #6485800
!6340000 @1252500 #6042400
!5521000 @545400 #11640800
!5807700 @508300 #8320000
!5638000 @545500 #9059800
!6819200 @734200 #7350700
!6397600 @338800 #6296300
!8113300 @1154000 #7724900
!6238900 @443600 #6122400
!7056900 @631900 #6496100
!6576300 @1138100 #7897700
!6369800 @651000 #7216300
!5655600 @569200 #5918900
!5792900 @523000 #5859900
!6587400 @530000 #5776100
!5583800 @641100 #6664400
!5791900 @531500 #6572400
!7507600 @696500 #6370300
